Department,District,Sname,Stid,Stid_temp
중랑1팀,광진구,543. 구의공원(테크노마트 앞),543,543.
개화2팀,강서구,3796. 송정역 3번출구 앞,3796,3796
개화1팀,강서구,2706.강서공업고등학교 앞,2706,2706
도봉1팀,노원구,1688. 마들역 7번출구,1688,1688
영남3팀,영등포구,4559. 신길역 2번출구,4559,4559
상암1팀,마포구,130. 신촌역(2호선) 7번출구 앞,130,130.
천왕1팀,구로구,1988. 고척LIGA아파트 앞,1988,1988
상암1팀,마포구,497.합정동주민센터 앞,497,497.
도봉2팀,노원구,2912.대진고등학교,2912,2912
개화3팀,양천구,4527. 목동신시가지아파트6단지,4527,4527
도봉2팀,노원구,2915.서울과학기술대학교(어학교육원),2915,2915
이수1팀,강남구,2340. 삼호물산버스정류장(23370) 옆,2340,2340
이수1팀,서초구,2255.시민의숲역 1번출구 옆,2255,2255
세종로3팀,용산구,829. 베르가모앞,829,829.
영남3팀,영등포구,224. 롯데캐슬 앞,224,224.
도봉1팀,노원구,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),5301,5301
상암1팀,마포구,148. 용강동 주민센터 앞,148,148.
천호1팀,강동구,1035. 고덕역 4번출구,1035,1035
개화3팀,양천구,793.목동5단지아파트 534동,793,793.
중랑2팀,성동구,4353. 코오롱디지털타워 3차앞,4353,4353
개화3팀,강서구,1132. 등촌역 7번출구,1132,1132
개화3팀,양천구,719. 홍익병원앞 교차로,719,719.
상암2팀,서대문구,133. 해담는다리,133,133.
천호1팀,강동구,3671. 둔촌동역교차로,3671,3671
영남3팀,영등포구,249. 여의도중학교 옆,249,249.
천왕1팀,구로구,1977. 천왕역 1번 출입구 앞,1977,1977
학여울2팀,송파구,4483. 잠실나들목4,4483,4483
상암2팀,서대문구,123. 문화촌 공원,123,123.
천호2팀,송파구,2630.서울방이동 고분군,2630,2630
영남2팀,관악구,2140. 신림1교 교차로,2140,2140
개화1팀,강서구,2729.넥센 유니버시티 앞,2729,2729
학여울2팀,송파구,4897. 잠실주공5단지1,4897,4897
상암1팀,마포구,487.신석초교앞 교차로 교통섬,487,487.
도봉4팀,강북구,1512. 강북중학교 앞,1512,1512
영남3팀,영등포구,4568. 영등포로터리,4568,4568
도봉2팀,노원구,1655. 공릉1단지아파트,1655,1655
개화2팀,강서구,2718.마곡수명산파크1단지,2718,2718
상암1팀,마포구,4213. 마포구중앙도서관 정문 앞,4213,4213
개화3팀,강서구,1120. 대림경동아파트앞,1120,1120
학여울2팀,송파구,2619. 석촌고분역 4번출구,2619,2619
천왕3팀,금천구,3966. 독산역1번출구 옆,3966,3966
개화4팀,양천구,794.양천문화회관,794,794.
훈련원1팀,종로구,3421.혜화역 1번출구,3421,3421
세종로3팀,용산구,837. 한남나들목 입구,837,837.
중랑2팀,성동구,514. 성수사거리 버스정류장 앞,514,514.
개화3팀,양천구,747. 목동3단지 상가,747,747.
상암2팀,은평구,956. 응암시장교차로,956,956.
중랑2팀,성동구,560. 비전교회 앞,560,560.
영남1팀,영등포구,284. 센트럴 푸르지오 시티 앞,284,284.
천왕2팀,구로구,2801. 대륭포스트타워1차,2801,2801
개화2팀,강서구,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),5070,5070
중랑2팀,성동구,529. 장한평역 8번 출구 앞,529,529.
학여울2팀,송파구,4453. 위례중앙푸르지오 201동 앞,4453,4453
개화1팀,강서구,5064. 양천향교역8번출구,5064,5064
중랑2팀,성동구,3513. 상왕십리역 1번출구,3513,3513
중랑2팀,성동구,587. 유니베라 앞,587,587.
이수3팀,서초구,2217.아크로리버뷰 부지 앞,2217,2217
영남1팀,영등포구,296.KT플라자 영등포점,296,296.
도봉1팀,노원구,1686. 상계주공10단지 종합상가 앞,1686,1686
천호2팀,송파구,2628.문정역 1번출구,2628,2628
중랑1팀,광진구,588. 뚝섬 유원지역,588,588.
영남2팀,동작구,2059. 보라매공원 정문,2059,2059
상암1팀,마포구,409. 누리꿈스퀘어 옆,409,409.
중랑1팀,광진구,3582.화양동 우체국,3582,3582
상암2팀,은평구,912. 응암오거리,912,912.
영남2팀,동작구,2080. 대방지하보도(대방동경남아너스빌아파트),2080,2080
훈련원3팀,동대문구,612. 시립동부병원 앞 사거리,612,612.
영남3팀,영등포구,206. KBS 앞,206,206.
중랑1팀,광진구,3520. 광진경찰서,3520,3520
영남3팀,영등포구,219. 롯데캐슬엠파이어 옆,219,219.
중랑1팀,광진구,3536. 중앙농협(자양동),3536,3536
영남3팀,영등포구,5854. 신한금융투자 앞,5854,5854
세종로1팀,종로구,303. 광화문역 1번출구 앞,303,303.
개화1팀,강서구,1111. 마곡엠밸리6_7단지 마곡중학교,1111,1111
영남2팀,관악구,2164. 관악우체국,2164,2164
천호2팀,송파구,1297. 석촌호수교차로(동호 팔각정 앞),1297,1297
영남1팀,양천구,780.신정교 하부,780,780.
천호1팀,강동구,1023. 한국종합기술사옥 앞,1023,1023
개화2팀,강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),1126,1126
훈련원2팀,성북구,1337. 돈암성당 옆,1337,1337
중랑2팀,성동구,559. 왕십리역 4번 출구 건너편,559,559.
개화2팀,강서구,5061. 우장산동 가곡어린이공원앞,5061,5061
세종로 4팀,중구,370. 시청역(2호선) 9번출구 뒤,370,370.
천왕1팀,양천구,788.양천구청역 2번출구 옆,788,788.
상암1팀,마포구,183. 하늘채코오롱아파트 건너편,183,183.
개화2팀,강서구,1192. 마곡수명산파크 209동 건너편,1192,1192
개화1팀,강서구,1150. 송정역 1번출구,1150,1150
영남1팀,양천구,731. 서울시 도로환경관리센터,731,731.
천호2팀,송파구,1203. 밀리아나2빌딩 앞,1203,1203
상암1팀,마포구,439. 마포어린이공원,439,439.
세종로1팀,종로구,302. 경복궁역 4번출구 뒤,302,302.
상암3팀,은평구,905. 구파발역 2번출구,905,905.
천왕2팀,구로구,1904. 도림천역 1번 출구 앞,1904,1904
중랑1팀,광진구,576. 광나루역 3번 출구,576,576.
상암1팀,마포구,421. 마포구청 앞,421,421.
훈련원1팀,종로구,3410.종로3가역 8번출구,3410,3410
영남3팀,영등포구,226. 샛강역 1번출구 앞,226,226.
학여울2팀,송파구,2635.잠실새내역 1번출구,2635,2635
개화1팀,강서구,1155. 기쁜우리복지관,1155,1155
상암2팀,서대문구,176. 명지대학교 도서관,176,176.
학여울2팀,송파구,1220. 잠실근린공원,1220,1220
학여울2팀,송파구,1243. 문정 법조단지7,1243,1243
영남1팀,영등포구,232. 양평우림 이비즈센타 앞,232,232.
영남3팀,영등포구,3219.영등포역 1번출구,3219,3219
천호1팀,강동구,3664. 맥도날드 서울둔촌DT점 앞,3664,3664
훈련원4팀,동대문구,643. 동대문구민체육센터 (육교아래),643,643.
영남1팀,영등포구,280. 양평동6차현대아파트 앞,280,280.
중랑3팀,중랑구,1458. 상봉터미널2,1458,1458
천호2팀,송파구,1268. 몽촌토성역 1번출구 옆,1268,1268
도봉2팀,노원구,1643. 태릉입구역 8번출구,1643,1643
중랑1팀,광진구,500. 어린이대공원역 3번출구 앞,500,500.
영남3팀,영등포구,4564. 63스퀘어,4564,4564
개화2팀,강서구,1131. 꿈돌이공원 앞,1131,1131
중랑1팀,광진구,3579.광진 캠퍼스시티,3579,3579
이수3팀,강남구,2301. 현대고등학교 건너편,2301,2301
상암2팀,은평구,913. 이마트 버스정류장(서부경찰서 방면),913,913.
도봉4팀,강북구,1531. 미아사거리 1번 출구,1531,1531
천호2팀,송파구,1262. 송파여성문화회관 앞,1262,1262
천호2팀,송파구,1201. 가락시장역 3번 출구,1201,1201
중랑3팀,중랑구,1449. 상봉역 1번출구,1449,1449
개화1팀,강서구,1151. 마곡역1번출구,1151,1151
중랑3팀,중랑구,1438. 홈플러스 신내점 앞,1438,1438
영남1팀,영등포구,4553. 당산삼성2차아파트,4553,4553
영남3팀,영등포구,222. 시범아파트버스정류장 옆,222,222.
훈련원3팀,동대문구,613. 신설동역 10번출구 앞,613,613.
개화1팀,강서구,3788. 정곡나들목,3788,3788
천호1팀,강동구,1048. 둔촌어린이공원,1048,1048
천왕1팀,양천구,4535. 목동12단지 아파트,4535,4535
영남1팀,양천구,4514. 목동성당 앞,4514,4514
영남3팀,영등포구,4592. 신길우성4차아파트,4592,4592
도봉2팀,노원구,1617. 하계동 중평어린이공원 앞,1617,1617
훈련원2팀,성북구,1321. 국민은행 종암동지점 앞,1321,1321
개화2팀,강서구,1127. 화곡역 버스정류장,1127,1127
중랑2팀,성동구,512. 뚝섬역 1번 출구 옆,512,512.
영남1팀,영등포구,287. 영등포전화국사거리 (서강어린이공원),287,287.
훈련원2팀,성북구,1363. 보문4교 인근,1363,1363
영남1팀,양천구,771.목동아파트 703동 앞,771,771.
학여울2팀,송파구,4868. 석촌호수 서호 남단,4868,4868
학여울2팀,송파구,2615. 테라타워2,2615,2615
훈련원3팀,동대문구,680.꿈마루어린이도서관 앞,680,680.
학여울2팀,송파구,1231. 잠실역 6번출구,1231,1231
훈련원1팀,종로구,342. 대학로 마로니에공원,342,342.
개화2팀,강서구,1199. 우장산역 3번출구,1199,1199
개화4팀,양천구,795.양천 해누리타운,795,795.
개화3팀,강서구,1135. 강서구의회,1135,1135
영남1팀,영등포구,229. 양평1 보행육교 앞,229,229.
도봉1팀,노원구,1636. 상계주공2단지 버스정류장 옆,1636,1636
영남2팀,동작구,2015. 신대방삼거리역 6번출구쪽,2015,2015
개화1팀,강서구,2727.서울식물원 잔디마당 앞,2727,2727
개화2팀,강서구,1129. 화곡역 1번 출구 앞,1129,1129
이수3팀,서초구,2264. 이수역 1번출구,2264,2264
영남2팀,관악구,2176. 보라매공원 보도육교,2176,2176
중랑1팀,광진구,548. 자양나들목,548,548.
도봉4팀,강북구,1503. 이디야 커피 수유역점 앞,1503,1503
영남1팀,양천구,723. SBS방송국,723,723.
천왕2팀,구로구,1996. 구일역 1번 출입구 앞,1996,1996
영남3팀,영등포구,217. NH농협은행 앞,217,217.
천왕2팀,구로구,1946. 구로역 광장,1946,1946
훈련원2팀,성북구,1328. 월곡역 3번출구,1328,1328
영남3팀,영등포구,209. 유진투자증권빌딩 앞,209,209.
개화2팀,강서구,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",5074,5074
중랑1팀,광진구,584. 광진광장 교통섬,584,584.
개화1팀,강서구,3784. 벽산아파트,3784,3784
개화3팀,양천구,4531. 목동아파트 613동 앞,4531,4531
중랑1팀,광진구,3504. 원일교회,3504,3504
영남1팀,영등포구,227. 양평2나들목 보행통로 입구,227,227.
천호1팀,강동구,1002. 해공공원(천호동),1002,1002
천호2팀,송파구,4452. 삼성SDS,4452,4452
학여울2팀,송파구,2601. 석촌호수 아뜰리에,2601,2601
상암2팀,서대문구,194. 증산교 앞,194,194.
훈련원1팀,종로구,393. 동대문역 8번 출구,393,393.
학여울2팀,송파구,2637. 아시아지하보도 14번 출구,2637,2637
훈련원3팀,동대문구,633. 청량리 기업은행 앞,633,633.
개화1팀,강서구,1162. 공항초등학교건너편,1162,1162
도봉2팀,노원구,1663. 동해문화예술관앞,1663,1663
도봉1팀,노원구,1692. 온곡초교 교차로,1692,1692
중랑3팀,중랑구,1452. 겸재교 진입부,1452,1452
도봉3팀,도봉구,4076. 진영상운 앞 중랑천 변,4076,4076
중랑1팀,광진구,540. 군자역 7번출구 베스트샵 앞,540,540.
학여울2팀,송파구,1244. 문정 법조단지8,1244,1244
영남1팀,영등포구,236. 문래동자이아파트 앞,236,236.
개화4팀,양천구,4515. 동문굿모닝탑,4515,4515
개화2팀,강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,1180,1180
중랑2팀,성동구,3515. 서울숲 관리사무소,3515,3515
영남3팀,영등포구,278. 쌍용플레티넘오피스텔,278,278.
천호1팀,강동구,1084. 윤선생빌딩(JYP사옥),1084,1084
학여울2팀,송파구,2613. 잠실나들목,2613,2613
도봉2팀,노원구,2921.중계역 2번출구,2921,2921
도봉1팀,노원구,1662. 노원역7번출구,1662,1662
개화1팀,강서구,1163. 방화동강서기동대앞,1163,1163
상암1팀,마포구,114. 홍대입구역 8번출구 앞,114,114.
영남3팀,영등포구,213. KT앞,213,213.
중랑3팀,중랑구,1447. 면목역 3번출구,1447,1447
학여울2팀,송파구,2632.석촌고분역 2번 출구,2632,2632
영남1팀,영등포구,291. 문래동 하이테크 시티,291,291.
천왕2팀,구로구,1986. 태평양물산빌딩,1986,1986
상암2팀,은평구,914. 새절역 2번출구,914,914.
천호1팀,강동구,1011. LIGA 아파트 앞,1011,1011
중랑1팀,광진구,3881. 신자초교입구 교차로,3881,3881
이수2팀,동작구,2025. 흑석역 1번출구,2025,2025
영남2팀,동작구,2058. 동작경찰서,2058,2058
중랑3팀,중랑구,1451. 중랑세무서,1451,1451
중랑1팀,광진구,574. 아차산역4번출구,574,574.
훈련원3팀,동대문구,614. 용두동 사거리,614,614.
중랑1팀,광진구,505. 자양사거리 광진아크로텔 앞,505,505.
중랑1팀,광진구,3542. 래미안 구의파크 스위트,3542,3542
천호1팀,강동구,1010. 강동세무서,1010,1010
중랑1팀,광진구,592. 건국대학교 학생회관,592,592.
중랑2팀,성동구,568. 청계8가사거리 부근,568,568.
천호2팀,송파구,4481. 올림픽공원 북2문 2,4481,4481
상암2팀,서대문구,131. 증산2교,131,131.
도봉2팀,노원구,1611. 과기대 입구(우),1611,1611
개화3팀,강서구,3769. 증미역 2번출구,3769,3769
천호2팀,송파구,1248. 방이초등학교,1248,1248
천왕3팀,금천구,1851. 가산디지털단지 7번출구,1851,1851
학여울2팀,송파구,2647.잠실 자전거 수리센터 앞,2647,2647
영남1팀,영등포구,3202.당산롯데캐슬프레스티지,3202,3202
개화3팀,강서구,3789. 염창나들목,3789,3789
개화1팀,강서구,2730.마곡메가박스 앞,2730,2730
천왕1팀,양천구,729. 서부식자재마트 건너편,729,729.
상암1팀,마포구,154. 마포구청역,154,154.
학여울2팀,송파구,1232. 잠실주공 521동 건너편,1232,1232
영남1팀,영등포구,268. 그랜드컨벤션센터 앞,268,268.
훈련원4팀,동대문구,648. 장안동위더스빌옆,648,648.
훈련원3팀,동대문구,670.삼육서울병원 버스정류장,670,670.
학여울2팀,강남구,2377. 수서역 5번출구,2377,2377
천호1팀,강동구,3668. 성내삼성아파트,3668,3668
도봉2팀,노원구,1610. 화랑대역 2번출구 앞,1610,1610
영남2팀,관악구,2107. 도림천 신화교,2107,2107
훈련원4팀,동대문구,4122. 청계9가교차로 앞,4122,4122
천호1팀,강동구,1078.둔촌사거리,1078,1078
중랑2팀,성동구,583. 청계천 생태교실 앞,583,583.
상암1팀,마포구,186. 월드컵공원,186,186.
중랑3팀,중랑구,1414. 사가정역 2번출구,1414,1414
세종로1팀,종로구,458. 광화문역 5번출구,458,458.
훈련원3팀,동대문구,659. 제기역1번출구,659,659.
영남1팀,영등포구,245. 삼성생명 당산사옥 앞,245,245.
개화1팀,강서구,2723.마곡 필네이처,2723,2723
개화1팀,강서구,3772. 길성그랑프리텔아파트,3772,3772
상암1팀,마포구,419. 홈플러스 앞,419,419.
상암1팀,마포구,418. 월드컵경기장역 3번출구 옆,418,418.
중랑1팀,광진구,3500. 군자역2번출구,3500,3500
도봉3팀,도봉구,4065. 창동역 1번출구 앞,4065,4065
영남1팀,영등포구,275. 신동아아파트,275,275.
개화4팀,양천구,779. 신정1동 주민센터 앞,779,779.
학여울2팀,송파구,2606. 위례동주민센터 맞은편 근린공원,2606,2606
상암1팀,마포구,498.연남동주민센터 앞,498,498.
상암1팀,마포구,415. DMC역 9번출구 앞,415,415.
영남1팀,양천구,781.신정보도육교 아래,781,781.
천호1팀,강동구,1024. 강동구청 앞,1024,1024
상암1팀,마포구,146. 마포역 2번출구 뒤,146,146.
천호1팀,강동구,1029. 성내어울터,1029,1029
영남1팀,영등포구,243. 이앤씨드림타워 앞,243,243.
영남1팀,양천구,4508. 유원목동아파트 103동 앞,4508,4508
개화1팀,강서구,1102. 방화사거리 마을버스 버스정류장,1102,1102
도봉2팀,노원구,1608. 공릉역 1번 출구 앞,1608,1608
중랑1팀,광진구,549. 아차산역 3번출구,549,549.
상암1팀,마포구,184. 7번가피자 서교망원점,184,184.
천호2팀,송파구,4864. 송파사거리,4864,4864
천호1팀,강동구,3680. 강동역3번출구,3680,3680
천왕2팀,구로구,1914. 대림역4번출구,1914,1914
훈련원2팀,성북구,1355. 보문2교,1355,1355
도봉2팀,노원구,4027. 한내 행복발전소 옆,4027,4027
개화3팀,강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),1118,1118
상암1팀,마포구,4233. 코오롱아파트사거리,4233,4233
개화3팀,강서구,1122. 황금내근린공원,1122,1122
학여울2팀,송파구,2641.송파역 4번출구,2641,2641
개화1팀,강서구,1103. 방화역 4번출구앞,1103,1103
개화2팀,강서구,1182. KBS 스포츠월드,1182,1182
중랑2팀,성동구,3514. 왕십리교회옆,3514,3514
천호2팀,송파구,1209. 잠실나루역 (2번 출구 쪽),1209,1209
학여울2팀,송파구,2623.석촌동 주민센터,2623,2623
상암1팀,마포구,144. 공덕역 8번출구,144,144.
훈련원4팀,동대문구,668.서울축산농협(장안지점),668,668.
개화3팀,양천구,744. 신목동역 2번 출구,744,744.
천호2팀,송파구,4865. 한성백제역 1번출구 뒤,4865,4865
영남1팀,양천구,791.현대하이페리온,791,791.
개화3팀,양천구,755. 목동1단지아파트 상가 앞,755,755.
도봉4팀,강북구,1569.수유역2번출구,1569,1569
상암1팀,마포구,103. 망원역 2번출구 앞,103,103.
중랑1팀,광진구,551. 구의삼성쉐르빌 앞,551,551.
개화3팀,양천구,735. 영도초등학교,735,735.
개화4팀,양천구,704. 남부법원검찰청 교차로,704,704.
세종로3팀,용산구,825. 서빙고동 주민센터 앞,825,825.
영남2팀,동작구,2050. 노량진역 5번출구,2050,2050
천호2팀,송파구,1251. 석촌역 2번출구,1251,1251
도봉2팀,노원구,1650. 중계근린공원내,1650,1650
개화1팀,강서구,1197. 엠펠리체 호텔 건너편,1197,1197
중랑2팀,성동구,3559.성동구민종합체육센터 앞,3559,3559
영남1팀,영등포구,4561. 양평역 1번출구,4561,4561
상암3팀,은평구,906. 연신내역 5번출구,906,906.
개화1팀,강서구,2719.마곡문화공원,2719,2719
중랑1팀,광진구,3501. 광진구청 앞,3501,3501
학여울2팀,송파구,2646.레이크펠리스101동앞,2646,2646
중랑1팀,광진구,3509. 세종사이버대학교,3509,3509
도봉2팀,노원구,4046. 경춘선 숲길,4046,4046
천호2팀,송파구,2621. 한성백제역 2번 출구,2621,2621
천왕2팀,구로구,1961. 신도림테크노근린공원,1961,1961
영남2팀,관악구,2109. 은천로입구 가로공원,2109,2109
상암1팀,마포구,147. 마포역 4번출구 뒤,147,147.
영남3팀,영등포구,276. 영등포로터리2,276,276.
개화3팀,강서구,1157. 강서구청,1157,1157
천왕2팀,구로구,2824.미래사랑어린이공원 앞,2824,2824
학여울2팀,송파구,1293. 석촌호수 서호 사거리,1293,1293
천왕2팀,구로구,3904. 테크노마트 앞,3904,3904
상암3팀,은평구,931. 역촌파출소,931,931.
천호2팀,송파구,1218. 방이역 4번출구,1218,1218
개화1팀,강서구,2744.강서세무서 앞,2744,2744
상암1팀,마포구,106. 합정역 7번출구 앞,106,106.
개화1팀,강서구,1195. 코오롱One&Only타워,1195,1195
상암2팀,은평구,996.응암역2번출구 국민은행 앞,996,996.
중랑1팀,광진구,3571.화양 APT(횡단보도 옆),3571,3571
영남1팀,양천구,797.목동아파트 1422동 1434동 사잇길,797,797.
천호1팀,강동구,3681. 길동 마루빌딩,3681,3681
중랑1팀,광진구,3575. 자양사거리(서원빌딩),3575,3575
중랑1팀,광진구,3570.구의역 리버비스타 오피스텔,3570,3570
천호2팀,송파구,2610. 송리단길,2610,2610
도봉2팀,노원구,4029. 청소년수련관 후문,4029,4029
개화1팀,강서구,"1191. 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",1191,1191
개화4팀,양천구,4509. 서울영상고교 입구,4509,4509
영남1팀,영등포구,240. 문래역 4번출구 앞,240,240.
천호1팀,강동구,1090.상일동역 2번출구 앞,1090,1090
상암2팀,서대문구,117. 홍은사거리,117,117.
이수3팀,서초구,2525.반포쇼핑타운 2동 앞,2525,2525
학여울2팀,송파구,2639.석촌역 8번출구,2639,2639
영남3팀,영등포구,210. IFC몰,210,210.
영남3팀,영등포구,259. 대방역6번출구,259,259.
천호2팀,송파구,4457. 아산병원 기숙사 부근,4457,4457
천왕1팀,양천구,787.양천아파트 입구,787,787.
개화3팀,강서구,2708.강서한강자이타워 앞,2708,2708
훈련원1팀,중구,431. 청계천 영도교,431,431.
훈련원3팀,동대문구,634. 외국어대 정문 앞,634,634.
영남1팀,영등포구,4574. 영등포시장역 포레나영등포,4574,4574
영남1팀,영등포구,263. 근로자회관 사거리,263,263.
훈련원4팀,동대문구,641. 용두역 4번출구,641,641.
훈련원1팀,종로구,361. 동묘앞역 1번출구 뒤,361,361.
도봉3팀,도봉구,1721. 창동역 2번출구,1721,1721
천호1팀,강동구,1020. 강동경찰서,1020,1020
개화3팀,강서구,1173. 강서구청사거리(SH타워),1173,1173
천왕2팀,금천구,1867.대륭포스트타워6차 앞,1867,1867
상암1팀,마포구,3002.벽산상암스마트큐브,3002,3002
도봉2팀,노원구,1684. 태릉입구역 5번출구,1684,1684
도봉2팀,노원구,2919.등나무 근린공원(시립북서울미술관 앞),2919,2919
세종로3팀,용산구,870.노들섬 서측 앞,870,870.
천왕2팀,구로구,1955. 디지털입구 교차로,1955,1955
개화3팀,강서구,2704.홈플러스(강서점),2704,2704
영남1팀,영등포구,283. 아크로타워 스퀘어(영등포시장),283,283.
개화2팀,강서구,1184. 마곡13단지,1184,1184
영남1팀,양천구,764. 목동청소년수련관,764,764.
도봉1팀,노원구,1674. 서울북부고용센터앞,1674,1674
훈련원1팀,중구,383. 신당역 12번 출구 뒤,383,383.
개화4팀,양천구,734. 신트리공원 입구,734,734.
개화2팀,강서구,2739.수명산파크1단지교차로,2739,2739
훈련원4팀,동대문구,631. 답십리역 1번출구,631,631.
개화1팀,강서구,2720.힐스테이트에코,2720,2720
중랑1팀,광진구,3541. 커먼그라운드,3541,3541
천왕2팀,구로구,1985. 구로도서관,1985,1985
영남1팀,영등포구,293. 충북 미래관,293,293.
개화3팀,양천구,726. 목동3단지 시내버스정류장,726,726.
중랑2팀,성동구,3600.사근빗물펌프장 건너편,3600,3600
천호1팀,강동구,1008. 암사역 3번출구(국민은행앞),1008,1008
천호1팀,강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1019,1019
개화2팀,강서구,2733.마곡13단지 정문 앞,2733,2733
천호1팀,송파구,1264. 천호역 10번 출구 앞,1264,1264
개화3팀,강서구,3780. 등촌서광아파트,3780,3780
개화1팀,강서구,1106. 신방화사거리,1106,1106
중랑1팀,광진구,3534. 건대입구역 5번출구 뒤,3534,3534
중랑2팀,성동구,585. 성수2가1동 공영주차장 인근,585,585.
영남1팀,영등포구,228. 선유도역 3번출구 앞,228,228.
개화2팀,강서구,1167. 마곡수명산파크3단지 교차로,1167,1167
중랑2팀,성동구,509. 이마트 버스정류소 옆,509,509.
상암1팀,마포구,102. 망원역 1번출구 앞,102,102.
개화2팀,강서구,1152. 마곡역교차로,1152,1152
영남1팀,영등포구,4571. 문래동롯데캐슬아파트,4571,4571
상암1팀,마포구,3010.홍대입구역 3번출구,3010,3010
도봉1팀,노원구,1625. 상계역(4번출구),1625,1625
이수3팀,서초구,2262. 한신16차아파트 119동 앞,2262,2262
천왕1팀,구로구,1925. 동양미래대학교 정문 옆,1925,1925
중랑1팀,광진구,3518. 군자역 7번출구뒤,3518,3518
학여울2팀,송파구,1222. 잠실새내역 5번 출구 뒤,1222,1222
개화3팀,강서구,1117. 등촌5단지아파트 버스정류장,1117,1117
영남3팀,영등포구,274. 영등포역지하쇼핑센타 5번출구,274,274.
세종로3팀,용산구,853.용산역 맞은편,853,853.
영남3팀,영등포구,202. 국민일보 앞,202,202.
개화3팀,양천구,746. 목동2단지 상가,746,746.
훈련원4팀,동대문구,602. 장안동 사거리,602,602.
이수3팀,서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",2219,2219
영남1팀,양천구,708. 서울출입국관리사무소 앞,708,708.
영남1팀,영등포구,262. 영문초등학교 사거리,262,262.
개화1팀,강서구,1193. 마곡센트럴타워 1차,1193,1193
영남1팀,양천구,703. 오목교역 7번출구 앞,703,703.
영남2팀,동작구,2002. 노들역 1번출구,2002,2002
개화2팀,강서구,5052. 마곡역 7번출구,5052,5052
중랑2팀,성동구,567. 성수역 2번출구 앞,567,567.
개화1팀,강서구,1166. 강서구립등빛도서관,1166,1166
상암2팀,은평구,907. CJ 드림시티,907,907.
중랑1팀,광진구,3569.건대병원후문,3569,3569
개화1팀,강서구,1149. 신방화역환승주차장,1149,1149
천호1팀,강동구,1050. 둔촌역 3번 출입구,1050,1050
개화1팀,강서구,2721.등촌1-10단지 교차로,2721,2721
개화1팀,강서구,2717.LG유플러스 마곡사옥,2717,2717
천호1팀,강동구,1044. 굽은다리역,1044,1044
영남2팀,관악구,2183. 동방1교,2183,2183
중랑2팀,성동구,589. 성수역3번출구,589,589.
중랑2팀,성동구,3511. 응봉역 1번출구,3511,3511
도봉2팀,노원구,1601. 석계역 문화광장 내 자전거 보관소,1601,1601
천호2팀,송파구,1295. 잠실역 8번출구,1295,1295
천호2팀,송파구,1211. 방이삼거리,1211,1211
개화1팀,강서구,1112. 마곡엠밸리4단지 정문,1112,1112
도봉1팀,노원구,1653. 노원역1번출구,1653,1653
개화2팀,강서구,1125. 명덕고교입구(영종빌딩),1125,1125
영남1팀,양천구,769.CBS방송국 앞,769,769.
도봉1팀,노원구,1637. KT 전화국 버스정류장 옆,1637,1637
훈련원4팀,동대문구,646. 장한평역 1번출구,646,646.
천호2팀,송파구,4870. 몽촌토성역 3번 출구,4870,4870
훈련원2팀,성북구,1308. 안암로터리 버스정류장 앞,1308,1308
영남1팀,양천구,792.목동트라팰리스 웨스턴에비뉴,792,792.
개화2팀,강서구,3798. 그랜드아이파크아파트 앞,3798,3798
천호1팀,강동구,1009. 천호역4번출구(현대백화점),1009,1009
영남2팀,관악구,2173. 당곡사거리,2173,2173
영남1팀,영등포구,4565. 영등포 신세계백화점,4565,4565
중랑2팀,성동구,565. 옥수역 3번출구,565,565.
상암1팀,마포구,113. 홍대입구역 2번출구 앞,113,113.
개화4팀,양천구,"785.양천구청, 보건소 사잇길",785,785.
천호2팀,송파구,2620. 송파나루역 4번 출구옆,2620,2620
천왕2팀,구로구,1906. 신도림역 1번 출구 앞,1906,1906
개화2팀,강서구,1124. 발산역 6번 출구 뒤,1124,1124
개화1팀,강서구,1160. 양천향교역 7번출구앞,1160,1160
천호2팀,송파구,2608. 송파구청,2608,2608
영남1팀,양천구,765. 오목교역 3번출구,765,765.
영남1팀,영등포구,230. 영등포구청역 1번출구,230,230.
영남1팀,영등포구,272. 당산육갑문,272,272.
중랑1팀,광진구,3533. 건대입구역 사거리(롯데백화점),3533,3533
천호2팀,송파구,2622. 올림픽공원역 3번출구,2622,2622
개화3팀,강서구,1158. 가양역 8번출구,1158,1158
영남1팀,양천구,770.목동역5번출구 교통정보센터 앞,770,770.
영남1팀,영등포구,247. 당산역 10번출구 앞,247,247.
개화1팀,강서구,2728.마곡나루역 3번 출구,2728,2728
개화1팀,강서구,"1153. 발산역 1번, 9번 인근 대여소",1153,1153
개화1팀,강서구,2701. 마곡나루역 5번출구 뒤편,2701,2701
영남2팀,관악구,2177. 신대방역 2번 출구,2177,2177
천왕2팀,구로구,1911. 구로디지털단지역 앞,1911,1911
천호2팀,송파구,1210. 롯데월드타워(잠실역2번출구 쪽),1210,1210
